in s,Math in V
4.311900E-03,2.43098E-03
4.311950E-03,5.76147E-02
4.312000E-03,3.51449E-02
4.312050E-03,-1.66089E-02
4.312100E-03,-2.05114E-02
4.312150E-03,2.92911E-02
4.312200E-03,5.17457E-02
4.312250E-03,2.43098E-03
4.312300E-03,-2.39261E-02
4.312350E-03,-8.08411E-06
4.312400E-03,4.73554E-02
4.312450E-03,3.56327E-02
4.312500E-03,-1.61211E-02
4.312550E-03,-1.22186E-02
4.312600E-03,2.92911E-02
4.312650E-03,4.19895E-02
4.312700E-03,9.67540E-04
4.312750E-03,-2.00236E-02
4.312800E-03,4.87003E-03
4.312850E-03,3.95504E-02
4.312900E-03,1.61050E-02
4.312950E-03,-1.46577E-02
4.313000E-03,-6.83745E-03
4.313050E-03,3.85595E-02
4.313100E-03,3.66083E-02
4.313150E-03,-1.02674E-02
4.313200E-03,-1.12430E-02
4.313250E-03,2.29343E-02
4.313300E-03,4.19895E-02
4.313350E-03,8.29996E-03
4.313400E-03,-2.54048E-02
4.313450E-03,7.81215E-03
4.313500E-03,4.29651E-02
4.313550E-03,2.92911E-02
4.313600E-03,-1.56333E-02
4.313650E-03,-1.80724E-02
4.313700E-03,2.39252E-02
4.313750E-03,5.02823E-02
4.313800E-03,6.33347E-03
4.313850E-03,-3.17463E-02
4.313900E-03,9.67540E-04
4.313950E-03,4.73554E-02
4.314000E-03,3.90474E-02
4.314050E-03,-2.39261E-02
4.314100E-03,-2.24627E-02
4.314150E-03,2.92911E-02
4.314200E-03,5.22335E-02
4.314250E-03,1.22025E-02
4.314300E-03,-3.51610E-02
4.314350E-03,-4.95896E-04
4.314400E-03,4.73554E-02
4.314450E-03,3.31936E-02
4.314500E-03,-7.81307E-03
4.314550E-03,-1.80724E-02
4.314600E-03,2.53886E-02
4.314650E-03,4.39407E-02
4.314700E-03,5.35785E-03
4.314750E-03,-1.27064E-02
4.314800E-03,7.30909E-03
4.314850E-03,4.19895E-02
4.314900E-03,2.73399E-02
4.314950E-03,-1.80724E-02
4.315000E-03,4.79728E-04
4.315050E-03,3.46570E-02
4.315100E-03,3.31936E-02
4.315150E-03,4.79728E-04
4.315200E-03,-2.09992E-02
4.315250E-03,2.29343E-02
4.315300E-03,4.19895E-02
4.315350E-03,3.40660E-03
4.315400E-03,-1.75846E-02
4.315450E-03,-4.95896E-04
4.315500E-03,4.88188E-02
4.315550E-03,3.27058E-02
4.315600E-03,-2.29505E-02
4.315650E-03,-1.51455E-02
4.315700E-03,2.44130E-02
4.315750E-03,5.32091E-02
4.315800E-03,6.82128E-03
4.315850E-03,-3.76001E-02
4.315900E-03,4.38222E-03
4.315950E-03,4.78432E-02
4.316000E-03,3.70961E-02
4.316050E-03,-1.31942E-02
4.316100E-03,-3.22342E-02
4.316150E-03,3.27058E-02
4.316200E-03,4.73554E-02
4.316250E-03,9.76340E-03
4.316300E-03,-2.54048E-02
4.316350E-03,-1.07552E-02
4.316400E-03,4.97945E-02
4.316450E-03,3.36814E-02
4.316500E-03,-1.80724E-02
4.316550E-03,-1.36821E-02
4.316600E-03,2.09831E-02
4.316650E-03,4.97945E-02
4.316700E-03,6.33347E-03
4.316750E-03,-2.49170E-02
4.316800E-03,1.51293E-02
4.316850E-03,3.27058E-02
4.316900E-03,2.63642E-02
4.316950E-03,-1.51455E-02
4.317000E-03,-1.02674E-02
4.317050E-03,3.70961E-02
4.317100E-03,3.07546E-02
4.317150E-03,-2.93496E-03
4.317200E-03,-1.36821E-02
4.317250E-03,2.00074E-02
4.317300E-03,5.02823E-02
4.317350E-03,2.43098E-03
4.317400E-03,-2.39261E-02
4.317450E-03,8.29996E-03
4.317500E-03,4.24773E-02
4.317550E-03,3.80717E-02
4.317600E-03,-2.24627E-02
4.317650E-03,-2.19749E-02
4.317700E-03,3.75839E-02
4.317750E-03,4.88188E-02
4.317800E-03,5.84566E-03
4.317850E-03,-3.71123E-02
4.317900E-03,-2.44714E-03
4.317950E-03,5.36970E-02
4.318000E-03,3.12424E-02
4.318050E-03,-2.09992E-02
4.318100E-03,-1.80724E-02
4.318150E-03,2.92911E-02
4.318200E-03,5.32091E-02
4.318250E-03,3.40660E-03
4.318300E-03,-3.36976E-02
4.318350E-03,3.40660E-03
4.318400E-03,4.34529E-02
4.318450E-03,3.66083E-02
4.318500E-03,-1.61211E-02
4.318550E-03,-1.80724E-02
4.318600E-03,2.73399E-02
4.318650E-03,3.90474E-02
4.318700E-03,5.35785E-03
4.318750E-03,-2.00236E-02
4.318800E-03,3.89441E-03
4.318850E-03,3.41692E-02
4.318900E-03,2.00074E-02
4.318950E-03,-1.46577E-02
4.319000E-03,2.43098E-03
4.319050E-03,3.22180E-02
4.319100E-03,2.88033E-02
4.319150E-03,-8.80394E-03
4.319200E-03,-1.51455E-02
4.319250E-03,2.29343E-02
4.319300E-03,3.75839E-02
4.319350E-03,1.17146E-02
4.319400E-03,-2.44292E-02
4.319450E-03,3.40660E-03
4.319500E-03,4.68676E-02
4.319550E-03,2.34374E-02
4.319600E-03,-2.34383E-02
4.319650E-03,-2.05114E-02
4.319700E-03,2.97789E-02
4.319750E-03,5.07701E-02
4.319800E-03,9.67540E-04
4.319850E-03,-2.97951E-02
4.319900E-03,1.12268E-02
4.319950E-03,4.93066E-02
4.320000E-03,3.90474E-02
4.320050E-03,-2.68682E-02
4.320100E-03,-2.34383E-02
4.320150E-03,3.27058E-02
4.320200E-03,4.93066E-02
4.320250E-03,1.12268E-02
4.320300E-03,-3.12585E-02
4.320350E-03,-4.39839E-03
4.320400E-03,5.02823E-02
4.320450E-03,2.49008E-02
4.320500E-03,-1.31942E-02
4.320550E-03,-9.29175E-03
4.320600E-03,1.95196E-02
4.320650E-03,4.49163E-02
4.320700E-03,-2.93496E-03
4.320750E-03,-1.90480E-02
4.320800E-03,9.76340E-03
4.320850E-03,4.15017E-02
4.320900E-03,2.34374E-02
4.320950E-03,-1.80724E-02
4.321000E-03,-8.08411E-06
4.321050E-03,3.27058E-02
4.321100E-03,2.83155E-02
4.321150E-03,-1.47152E-03
4.321200E-03,-2.00236E-02
4.321250E-03,1.95196E-02
4.321300E-03,4.29651E-02
4.321350E-03,-5.37401E-03
4.321400E-03,-2.19749E-02
4.321450E-03,6.33347E-03
4.321500E-03,4.73554E-02
4.321550E-03,3.36814E-02
4.321600E-03,-2.97951E-02
4.321650E-03,-1.22186E-02
4.321700E-03,2.78277E-02
4.321750E-03,4.78432E-02
4.321800E-03,4.38222E-03
4.321850E-03,-3.76001E-02
4.321900E-03,7.30909E-03
4.321950E-03,4.93066E-02
4.322000E-03,3.02667E-02
4.322050E-03,-1.56333E-02
4.322100E-03,-2.63804E-02
4.322150E-03,3.27058E-02
4.322200E-03,5.07701E-02
4.322250E-03,3.89441E-03
4.322300E-03,-2.05114E-02
4.322350E-03,-8.08411E-06
4.322400E-03,4.88188E-02
4.322450E-03,3.46570E-02
4.322500E-03,-2.58926E-02
4.322550E-03,-1.51455E-02
4.322600E-03,2.04953E-02
4.322650E-03,4.39407E-02
4.322700E-03,4.38222E-03
4.322750E-03,-2.49170E-02
4.322800E-03,9.76340E-03
4.322850E-03,3.46570E-02
4.322900E-03,2.14709E-02
4.322950E-03,-1.12430E-02
4.323000E-03,-4.88620E-03
4.323050E-03,4.00382E-02
4.323100E-03,3.27058E-02
4.323150E-03,-8.30089E-03
4.323200E-03,-1.22186E-02
4.323250E-03,2.29343E-02
4.323300E-03,4.24773E-02
4.323350E-03,1.22025E-02
4.323400E-03,-2.73560E-02
4.323450E-03,4.87003E-03
4.323500E-03,4.19895E-02
4.323550E-03,3.85595E-02
4.323600E-03,-2.49170E-02
4.323650E-03,-1.66089E-02
4.323700E-03,3.85595E-02
4.323750E-03,4.97945E-02
4.323800E-03,7.30909E-03
4.323850E-03,-3.56488E-02
4.323900E-03,3.40660E-03
4.323950E-03,4.97945E-02
4.324000E-03,3.31936E-02
4.324050E-03,-2.29505E-02
4.324100E-03,-2.34383E-02
4.324150E-03,2.97789E-02
4.324200E-03,5.51756E-02
4.324250E-03,8.29996E-03
4.324300E-03,-3.32098E-02
4.324350E-03,4.79728E-04
4.324400E-03,4.68676E-02
4.324450E-03,3.31936E-02
4.324500E-03,-1.31942E-02
4.324550E-03,-1.85602E-02
4.324600E-03,2.29343E-02
4.324650E-03,4.44285E-02
4.324700E-03,3.89441E-03
4.324750E-03,-1.85602E-02
4.324800E-03,7.81215E-03
4.324850E-03,3.90474E-02
4.324900E-03,2.49008E-02
4.324950E-03,-1.66089E-02
4.325000E-03,4.79728E-04
4.325050E-03,3.41692E-02
4.325100E-03,3.27058E-02
4.325150E-03,-2.44714E-03
4.325200E-03,-2.19749E-02
4.325250E-03,2.44130E-02
4.325300E-03,4.10138E-02
4.325350E-03,5.84566E-03
4.325400E-03,-2.54048E-02
4.325450E-03,-8.08411E-06
4.325500E-03,4.73554E-02
4.325550E-03,3.36814E-02
4.325600E-03,-2.05114E-02
4.325650E-03,-1.56333E-02
4.325700E-03,2.58764E-02
4.325750E-03,5.17457E-02
4.325800E-03,6.33347E-03
4.325850E-03,-3.02829E-02
4.325900E-03,3.40660E-03
4.325950E-03,4.10138E-02
4.326000E-03,3.75839E-02
4.326050E-03,-1.41699E-02
4.326100E-03,-3.17463E-02
4.326150E-03,3.17302E-02
4.326200E-03,4.78432E-02
4.326250E-03,2.04953E-02
4.326300E-03,-1.75846E-02
4.326350E-03,-9.29175E-03
4.326400E-03,5.07701E-02
4.326450E-03,2.92911E-02
4.326500E-03,-1.31942E-02
4.326550E-03,-1.66089E-02
4.326600E-03,1.26903E-02
4.326650E-03,5.17457E-02
4.326700E-03,6.82128E-03
4.326750E-03,-2.44292E-02
4.326800E-03,6.82128E-03
4.326850E-03,3.61205E-02
4.326900E-03,2.97789E-02
4.326950E-03,-1.36821E-02
4.327000E-03,-1.17308E-02
4.327050E-03,3.27058E-02
4.327100E-03,3.56327E-02
4.327150E-03,-9.83708E-04
4.327200E-03,-1.51455E-02
4.327250E-03,1.41537E-02
4.327300E-03,4.63798E-02
4.327350E-03,7.81215E-03
4.327400E-03,-2.00236E-02
4.327450E-03,-8.08411E-06
4.327500E-03,5.12579E-02
4.327550E-03,4.54042E-02
4.327600E-03,-1.80724E-02
4.327650E-03,-2.19749E-02
4.327700E-03,3.07546E-02
4.327750E-03,4.58920E-02
4.327800E-03,1.51293E-02
4.327850E-03,-3.80879E-02
4.327900E-03,-9.83708E-04
4.327950E-03,4.73554E-02
4.328000E-03,3.56327E-02
4.328050E-03,-9.29175E-03
4.328100E-03,-3.07707E-02
4.328150E-03,2.14709E-02
4.328200E-03,5.36970E-02
4.328250E-03,1.17146E-02
4.328300E-03,-2.29505E-02
4.328350E-03,-5.86183E-03
4.328400E-03,4.05260E-02
4.328450E-03,4.39407E-02
4.328500E-03,-9.29175E-03
4.328550E-03,-2.58926E-02
4.328600E-03,1.70806E-02
4.328650E-03,4.24773E-02
4.328700E-03,1.51293E-02
4.328750E-03,-2.14871E-02
4.328800E-03,-9.83708E-04
4.328850E-03,3.07546E-02
4.328900E-03,3.02667E-02
4.328950E-03,-9.77957E-03
4.329000E-03,4.79728E-04
4.329050E-03,1.75684E-02
4.329100E-03,3.95504E-02
4.329150E-03,3.89441E-03
4.329200E-03,-1.56333E-02
4.329250E-03,1.65928E-02
4.329300E-03,4.10138E-02
4.329350E-03,2.09831E-02
4.329400E-03,-2.34383E-02
4.329450E-03,-6.34964E-03
4.329500E-03,3.95504E-02
4.329550E-03,3.70961E-02
4.329600E-03,-1.95933E-03
4.329650E-03,-2.58926E-02
4.329700E-03,1.90318E-02
4.329750E-03,5.56634E-02
4.329800E-03,1.17146E-02
4.329850E-03,-2.83317E-02
4.329900E-03,-9.77957E-03
4.329950E-03,4.49163E-02
4.330000E-03,4.83310E-02
4.330050E-03,-1.17308E-02
4.330100E-03,-2.97951E-02
4.330150E-03,1.90318E-02
4.330200E-03,5.22335E-02
4.330250E-03,2.29343E-02
4.330300E-03,-3.17463E-02
4.330350E-03,-1.80724E-02
4.330400E-03,3.90474E-02
4.330450E-03,3.66083E-02
4.330500E-03,-1.95933E-03
4.330550E-03,-2.49170E-02
4.330600E-03,1.26903E-02
4.330650E-03,5.12579E-02
4.330700E-03,2.00074E-02
4.330750E-03,-2.05114E-02
4.330800E-03,-1.17308E-02
4.330850E-03,3.27058E-02
4.330900E-03,3.95504E-02
4.330950E-03,-1.22186E-02
4.331000E-03,-1.02674E-02
4.331050E-03,1.80562E-02
4.331100E-03,3.17302E-02
4.331150E-03,1.36659E-02
4.331200E-03,-2.54048E-02
4.331250E-03,1.07390E-02
4.331300E-03,3.90474E-02
4.331350E-03,1.46415E-02
4.331400E-03,-9.29175E-03
4.331450E-03,-1.22186E-02
4.331500E-03,2.88033E-02
4.331550E-03,4.63798E-02
4.331600E-03,-1.51455E-02
4.331650E-03,-1.80724E-02
4.331700E-03,2.44130E-02
4.331750E-03,5.17457E-02
4.331800E-03,2.88033E-02
4.331850E-03,-3.02829E-02
4.331900E-03,-1.02674E-02
4.331950E-03,3.66083E-02
4.332000E-03,4.73554E-02
4.332050E-03,1.45535E-03
4.332100E-03,-3.66245E-02
4.332150E-03,9.76340E-03
4.332200E-03,5.32091E-02
4.332250E-03,2.49008E-02
4.332300E-03,-2.00236E-02
4.332350E-03,-2.54048E-02
4.332400E-03,3.56327E-02
4.332450E-03,4.88188E-02
4.332500E-03,-5.86183E-03
4.332550E-03,-2.29505E-02
4.332600E-03,1.45535E-03
4.332650E-03,4.68676E-02
4.332700E-03,2.97789E-02
4.332750E-03,-2.24627E-02
4.332800E-03,-6.83745E-03
4.332850E-03,2.68521E-02
4.332900E-03,3.51449E-02
4.332950E-03,3.40660E-03
4.333000E-03,-2.44292E-02
4.333050E-03,2.19587E-02
4.333100E-03,3.31936E-02
4.333150E-03,1.65928E-02
4.333200E-03,-1.02674E-02
4.333250E-03,-2.93496E-03
4.333300E-03,3.41692E-02
4.333350E-03,2.63642E-02
4.333400E-03,-1.27064E-02
4.333450E-03,-1.36821E-02
4.333500E-03,2.44130E-02
4.333550E-03,4.10138E-02
4.333600E-03,6.33347E-03
4.333650E-03,-2.44292E-02
4.333700E-03,6.33347E-03
4.333750E-03,4.49163E-02
4.333800E-03,2.92911E-02
4.333850E-03,-2.24627E-02
4.333900E-03,-2.00236E-02
4.333950E-03,3.41692E-02
4.334000E-03,4.93066E-02
4.334050E-03,-4.95896E-04
4.334100E-03,-3.36976E-02
4.334150E-03,4.87003E-03
4.334200E-03,5.66391E-02
4.334250E-03,4.00382E-02
4.334300E-03,-1.41699E-02
4.334350E-03,-5.86183E-03
4.334400E-03,3.22180E-02
4.334450E-03,5.22335E-02
4.334500E-03,1.51293E-02
4.334550E-03,-3.02829E-02
4.334600E-03,1.94316E-03
4.334650E-03,4.58920E-02
4.334700E-03,3.56327E-02
4.334750E-03,-1.51455E-02
4.334800E-03,-2.09992E-02
4.334850E-03,2.92911E-02
4.334900E-03,4.88188E-02
4.334950E-03,2.43098E-03
4.335000E-03,-1.70967E-02
4.335050E-03,4.87003E-03
4.335100E-03,4.19895E-02
4.335150E-03,2.34374E-02
4.335200E-03,-2.00236E-02
4.335250E-03,4.79728E-04
4.335300E-03,3.07546E-02
4.335350E-03,3.22180E-02
4.335400E-03,-5.37401E-03
4.335450E-03,-1.85602E-02
4.335500E-03,2.92911E-02
4.335550E-03,3.70961E-02
4.335600E-03,5.84566E-03
4.335650E-03,-1.90480E-02
4.335700E-03,2.43098E-03
4.335750E-03,4.97945E-02
4.335800E-03,3.12424E-02
4.335850E-03,-2.29505E-02
4.335900E-03,-1.61211E-02
4.335950E-03,2.04953E-02
4.336000E-03,5.90781E-02
4.336050E-03,9.76340E-03
4.336100E-03,-3.85757E-02
4.336150E-03,2.43098E-03
4.336200E-03,4.44285E-02
4.336250E-03,3.41692E-02
4.336300E-03,-1.51455E-02
4.336350E-03,-3.80879E-02
4.336400E-03,3.17302E-02
4.336450E-03,4.93066E-02
4.336500E-03,1.26903E-02
4.336550E-03,-2.78438E-02
4.336600E-03,-1.36821E-02
4.336650E-03,5.17457E-02
4.336700E-03,3.80717E-02
4.336750E-03,-1.41699E-02
4.336800E-03,-1.75846E-02
4.336850E-03,1.51293E-02
4.336900E-03,4.93066E-02
4.336950E-03,9.76340E-03
4.337000E-03,-2.58926E-02
4.337050E-03,3.40660E-03
4.337100E-03,2.78277E-02
4.337150E-03,3.02667E-02
4.337200E-03,-1.02674E-02
4.337250E-03,-1.17308E-02
4.337300E-03,3.41692E-02
4.337350E-03,2.92911E-02
4.337400E-03,-8.08411E-06
4.337450E-03,-1.56333E-02
4.337500E-03,1.85440E-02
4.337550E-03,4.73554E-02
4.337600E-03,6.33347E-03
4.337650E-03,-2.44292E-02
4.337700E-03,1.45535E-03
4.337750E-03,3.80717E-02
4.337800E-03,3.80717E-02
4.337850E-03,-2.19749E-02
4.337900E-03,-2.00236E-02
4.337950E-03,2.73399E-02
4.338000E-03,4.63798E-02
4.338050E-03,1.31781E-02
4.338100E-03,-2.93073E-02
4.338150E-03,-3.91058E-03
4.338200E-03,5.22335E-02
4.338250E-03,3.41692E-02
4.338300E-03,-1.46577E-02
4.338350E-03,-2.49170E-02
4.338400E-03,1.95196E-02
4.338450E-03,5.56634E-02
4.338500E-03,7.81215E-03
4.338550E-03,-2.88195E-02
4.338600E-03,-8.80394E-03
4.338650E-03,3.95504E-02
4.338700E-03,4.05260E-02
4.338750E-03,-9.29175E-03
4.338800E-03,-2.05114E-02
4.338850E-03,1.17146E-02
4.338900E-03,4.49163E-02
4.338950E-03,1.70806E-02
4.339000E-03,-2.49170E-02
4.339050E-03,4.79728E-04
4.339100E-03,3.36814E-02
4.339150E-03,3.56327E-02
4.339200E-03,-1.02674E-02
4.339250E-03,-1.22186E-02
4.339300E-03,2.14709E-02
4.339350E-03,3.66083E-02
4.339400E-03,1.45535E-03
4.339450E-03,-1.66089E-02
4.339500E-03,1.95196E-02
4.339550E-03,4.15017E-02
4.339600E-03,2.29343E-02
4.339650E-03,-2.00236E-02
4.339700E-03,-7.81307E-03
4.339750E-03,5.41848E-02
4.339800E-03,4.29651E-02
4.339850E-03,-1.07552E-02
4.339900E-03,-1.80724E-02
4.339950E-03,2.39252E-02
4.340000E-03,5.61513E-02
4.340050E-03,1.31781E-02
4.340100E-03,-3.17463E-02
4.340150E-03,-6.83745E-03
4.340200E-03,4.05260E-02
4.340250E-03,4.63798E-02
4.340300E-03,-1.85602E-02
4.340350E-03,-4.05422E-02
4.340400E-03,2.19587E-02
4.340450E-03,5.02823E-02
4.340500E-03,2.09831E-02
4.340550E-03,-2.83317E-02
4.340600E-03,-1.61211E-02
4.340650E-03,4.44285E-02
4.340700E-03,3.85595E-02
4.340750E-03,-4.88620E-03
4.340800E-03,-2.78438E-02
4.340850E-03,1.46415E-02
4.340900E-03,5.07701E-02
4.340950E-03,1.07390E-02
4.341000E-03,-2.00236E-02
4.341050E-03,-3.42277E-03
4.341100E-03,3.02667E-02
4.341150E-03,6.24928E-02
4.341200E-03,-6.83745E-03
4.341250E-03,-2.14871E-02
4.341300E-03,3.80717E-02
4.341350E-03,3.61205E-02
4.341400E-03,1.31781E-02
4.341450E-03,-2.93073E-02
4.341500E-03,6.33347E-03
4.341550E-03,4.68676E-02
4.341600E-03,6.33347E-03
4.341650E-03,-1.02674E-02
4.341700E-03,-6.83745E-03
4.341750E-03,3.66083E-02
4.341800E-03,4.24773E-02
4.341850E-03,-1.41699E-02
4.341900E-03,-1.66089E-02
4.341950E-03,1.65928E-02
4.342000E-03,4.73554E-02
4.342050E-03,3.80717E-02
4.342100E-03,-3.41854E-02
4.342150E-03,-2.44714E-03
4.342200E-03,4.44285E-02
4.342250E-03,4.24773E-02
4.342300E-03,-2.44714E-03
4.342350E-03,-3.95513E-02
4.342400E-03,1.75684E-02
4.342450E-03,5.46726E-02
4.342500E-03,1.85440E-02
4.342550E-03,-2.44292E-02
4.342600E-03,-2.14871E-02
4.342650E-03,4.10138E-02
4.342700E-03,4.63798E-02
4.342750E-03,-5.37401E-03
4.342800E-03,-2.44292E-02
4.342850E-03,-2.93496E-03
4.342900E-03,4.88188E-02
4.342950E-03,2.78277E-02
4.343000E-03,-2.49170E-02
4.343050E-03,-3.42277E-03
4.343100E-03,3.27058E-02
4.343150E-03,3.41692E-02
4.343200E-03,-9.83708E-04
4.343250E-03,-1.85602E-02
4.343300E-03,1.36659E-02
4.343350E-03,4.24773E-02
4.343400E-03,8.78777E-03
4.343450E-03,-1.41699E-02
4.343500E-03,6.33347E-03
4.343550E-03,4.00382E-02
4.343600E-03,2.09831E-02
4.343650E-03,-1.61211E-02
4.343700E-03,-1.22186E-02
4.343750E-03,3.31936E-02
4.343800E-03,4.10138E-02
4.343850E-03,-5.37401E-03
4.343900E-03,-3.07707E-02
4.343950E-03,1.56171E-02
4.344000E-03,4.78432E-02
4.344050E-03,2.19587E-02
4.344100E-03,-3.17463E-02
4.344150E-03,-1.75846E-02
4.344200E-03,3.66083E-02
4.344250E-03,4.88188E-02
4.344300E-03,-3.42277E-03
4.344350E-03,-3.22342E-02
4.344400E-03,5.84566E-03
4.344450E-03,5.32091E-02
4.344500E-03,3.31936E-02
4.344550E-03,-2.58926E-02
4.344600E-03,-1.66089E-02
4.344650E-03,3.22180E-02
4.344700E-03,5.07701E-02
4.344750E-03,6.33347E-03
4.344800E-03,-2.83317E-02
4.344850E-03,4.87003E-03
4.344900E-03,4.54042E-02
4.344950E-03,3.17302E-02
4.345000E-03,-1.70967E-02
4.345050E-03,-1.27064E-02
4.345100E-03,2.92911E-02
4.345150E-03,3.95504E-02
4.345200E-03,2.43098E-03
4.345250E-03,-1.66089E-02
4.345300E-03,1.07390E-02
4.345350E-03,3.36814E-02
4.345400E-03,2.00074E-02
4.345450E-03,-1.85602E-02
4.345500E-03,1.94316E-03
4.345550E-03,3.61205E-02
4.345600E-03,2.92911E-02
4.345650E-03,-4.39839E-03
4.345700E-03,-1.95358E-02
4.345750E-03,3.17302E-02
4.345800E-03,4.24773E-02
4.345850E-03,2.43098E-03
4.345900E-03,-1.95358E-02
4.345950E-03,4.79728E-04
4.346000E-03,5.12579E-02
4.346050E-03,3.41692E-02
4.346100E-03,-2.05114E-02
4.346150E-03,-1.36821E-02
4.346200E-03,2.53886E-02
4.346250E-03,5.27213E-02
4.346300E-03,7.81215E-03
4.346350E-03,-4.10300E-02
4.346400E-03,2.91879E-03
4.346450E-03,4.49163E-02
4.346500E-03,3.61205E-02
4.346550E-03,-1.90480E-02
4.346600E-03,-3.80879E-02
4.346650E-03,3.22180E-02
4.346700E-03,5.56634E-02
4.346750E-03,8.29996E-03
4.346800E-03,-2.54048E-02
4.346850E-03,-7.81307E-03
4.346900E-03,4.97945E-02
4.346950E-03,3.66083E-02
4.347000E-03,-1.41699E-02
4.347050E-03,-1.61211E-02
4.347100E-03,1.51293E-02
4.347150E-03,4.49163E-02
4.347200E-03,1.02512E-02
4.347250E-03,-2.34383E-02
4.347300E-03,1.12268E-02
4.347350E-03,3.02667E-02
4.347400E-03,3.12424E-02
4.347450E-03,-1.02674E-02
4.347500E-03,-1.61211E-02
4.347550E-03,3.31936E-02
4.347600E-03,2.58764E-02
4.347650E-03,-8.08411E-06
4.347700E-03,-1.46577E-02
4.347750E-03,1.22025E-02
4.347800E-03,4.63798E-02
4.347850E-03,1.94316E-03
4.347900E-03,-2.09992E-02
4.347950E-03,-1.95933E-03
4.348000E-03,3.61205E-02
4.348050E-03,4.19895E-02
4.348100E-03,-1.61211E-02
4.348150E-03,-2.29505E-02
4.348200E-03,2.58764E-02
4.348250E-03,4.88188E-02
4.348300E-03,1.70806E-02
4.348350E-03,-3.17463E-02
4.348400E-03,-1.41699E-02
4.348450E-03,4.63798E-02
4.348500E-03,4.19895E-02
4.348550E-03,-7.32526E-03
4.348600E-03,-3.41854E-02
4.348650E-03,1.51293E-02
4.348700E-03,5.46726E-02
4.348750E-03,1.95196E-02
4.348800E-03,-2.63804E-02
4.348850E-03,-1.80724E-02
4.348900E-03,3.90474E-02
4.348950E-03,4.73554E-02
4.349000E-03,-5.86183E-03
4.349050E-03,-2.14871E-02
4.349100E-03,1.26903E-02
4.349150E-03,4.39407E-02
4.349200E-03,1.95196E-02
4.349250E-03,-2.05114E-02
4.349300E-03,-5.86183E-03
4.349350E-03,3.75839E-02
4.349400E-03,3.56327E-02
4.349450E-03,-6.34964E-03
4.349500E-03,-1.02674E-02
4.349550E-03,1.90318E-02
4.349600E-03,3.80717E-02
4.349650E-03,6.33347E-03
4.349700E-03,-2.00236E-02
4.349750E-03,1.07390E-02
4.349800E-03,3.95504E-02
4.349850E-03,2.39252E-02
4.349900E-03,-1.31942E-02
4.349950E-03,-8.30089E-03
4.350000E-03,3.51449E-02
4.350050E-03,3.90474E-02
4.350100E-03,-7.32526E-03
4.350150E-03,-2.44292E-02
4.350200E-03,1.02512E-02
4.350250E-03,5.32091E-02
4.350300E-03,2.44130E-02
4.350350E-03,-3.07707E-02
4.350400E-03,-1.46577E-02
4.350450E-03,3.56327E-02
4.350500E-03,5.32091E-02
4.350550E-03,-2.44714E-03
4.350600E-03,-3.66245E-02
4.350650E-03,1.12268E-02
4.350700E-03,4.49163E-02
4.350750E-03,3.12424E-02
4.350800E-03,-2.39261E-02
4.350850E-03,-2.14871E-02
4.350900E-03,3.41692E-02
4.350950E-03,5.41848E-02
4.351000E-03,5.84566E-03
4.351050E-03,-3.46732E-02
4.351100E-03,-5.37401E-03
4.351150E-03,5.66391E-02
4.351200E-03,2.73399E-02
4.351250E-03,-1.12430E-02
4.351300E-03,-1.46577E-02
4.351350E-03,2.04953E-02
4.351400E-03,4.63798E-02
4.351450E-03,3.89441E-03
4.351500E-03,-1.75846E-02
4.351550E-03,1.26903E-02
4.351600E-03,2.92911E-02
4.351650E-03,2.09831E-02
4.351700E-03,-1.75846E-02
4.351750E-03,-8.08411E-06
4.351800E-03,3.27058E-02
4.351850E-03,2.29343E-02
4.351900E-03,-2.44714E-03
4.351950E-03,-1.85602E-02
4.352000E-03,2.34374E-02
4.352050E-03,4.68676E-02
4.352100E-03,6.82128E-03
4.352150E-03,-2.14871E-02
4.352200E-03,9.67540E-04
4.352250E-03,4.19895E-02
4.352300E-03,3.66083E-02
4.352350E-03,-2.88195E-02
4.352400E-03,-2.05114E-02
4.352450E-03,2.88033E-02
4.352500E-03,5.02823E-02
4.352550E-03,1.31781E-02
4.352600E-03,-4.15178E-02
4.352650E-03,1.45535E-03
4.352700E-03,5.07701E-02
4.352750E-03,3.36814E-02
4.352800E-03,-1.07552E-02
4.352850E-03,-3.36976E-02
4.352900E-03,2.68521E-02
4.352950E-03,5.95659E-02
4.353000E-03,1.17146E-02
4.353050E-03,-2.34383E-02
4.353100E-03,-8.80394E-03
4.353150E-03,4.39407E-02
4.353200E-03,4.78432E-02
4.353250E-03,-1.31942E-02
4.353300E-03,-1.85602E-02
4.353350E-03,2.14709E-02
4.353400E-03,4.49163E-02
4.353450E-03,1.70806E-02
4.353500E-03,-2.29505E-02
4.353550E-03,4.87003E-03
4.353600E-03,3.41692E-02
4.353650E-03,3.22180E-02
4.353700E-03,-4.88620E-03
4.353750E-03,-1.61211E-02
4.353800E-03,3.02667E-02
4.353850E-03,3.22180E-02
4.353900E-03,-2.93496E-03
4.353950E-03,-1.80724E-02
4.354000E-03,8.29996E-03
4.354050E-03,4.19895E-02
4.354100E-03,1.22025E-02
4.354150E-03,-2.09992E-02
4.354200E-03,-4.39839E-03
4.354250E-03,3.70961E-02
4.354300E-03,3.56327E-02
4.354350E-03,-5.86183E-03
4.354400E-03,-2.93073E-02
4.354450E-03,1.95196E-02
4.354500E-03,4.49163E-02
